"";"chlopi-czesc-czwarta-lato";"chlopi-czesc-czwarta-zima";"chlopi-czesc-pierwsza-jesien";"chlopi-czesc-trzecia-wiosna";"George R.R. Martin 01 - Gra o tron";"George R.R. Martin 03 - Nawalnica mieczy 01 - Stal i snieg";"George R.R. Martin 04 - Nawalnica mieczy 02 - Krew i zloto";"George R.R. Martin 05 - Uczta dla wron 01 - Cienie smierci";"Hobbit";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wiedzmin-01";"Wiedzmin-02";"Wiedzmin-03";"Wiedzmin-04";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"porozmawiać";0;0;0;0;0;0;0;0;0,00156399627819556;0;0;0;0;0;0;0,00218835842877955;0;0;0;0
"porozrzucać";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"porozumieć";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"porozwieszać";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"port";0;0;0;0;0;0;0;0,00620075766841802;0;0;0;0;0;0;0;0;0;0;0;0
"porta";0;0;0;0;0;0;0;0,00413383844561202;0;0;0;0;0;0;0;0;0;0;0;0
"portki";0,00190477528376569;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"porto";0;0;0;0;0;0;0;0,00635471658515038;0;0;0;0;0;0;0,00226598096513463;0;0;0;0;0
"poruchiwał";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poruchiwały";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"porucznik";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"poruszać";0;0;0,00148829015452213;0;0,00533521558316999;0;0,00118843490845254;0;0;0;0;0;0;0;0;0;0;0;0;0
"poruszając";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poruszenie";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"poruszyć";0;0;0;0;0,00400141168737749;0;0,00118843490845254;0,00130892663518231;0;0;0;0;0;0;0;0;0;0;0;0
"porwać";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"porykiwać";0;0,00191025192345449;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poryw";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"porywać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"porywaja";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"porywisty";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"porządek";0,00156936100582925;0;0;0;0;0,00141664885826408;0;0;0;0;0;0;0;0;0;0;0;0,00152647272401908;0;0
"porządki";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00241044511705932;0;0
"porządkować";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"porządkowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"porzadku";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"porządku";0,00156936100582925;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00186696152398786;0;0;0;0,00282161401460434;0
"porzadne";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"porządny";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"porzadnych";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"porzucil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"pos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"poŝądliwość";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"posag";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"posąg";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"posagowy";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"poŝałować";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"pościągać";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"posciagal";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"pościel";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pościelić";0;0,00191025192345449;0;0,00172837049681965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pościg";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pościgamy";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poseł";0;0;0;0;0;0;0;0;0,00312799255639111;0;0;0,00341060379351885;0;0;0;0;0;0;0;0
"poselstwo";0;0;0;0;0;0;0;0;0;0;0,00136643314736206;0;0;0,00175784559676699;0;0;0,00177035290696391;0;0;0
"posępny";0;0,00314774651427971;0;0;0;0;0,00118843490845254;0;0,0012885902044097;0;0;0;0;0;0;0;0;0;0;0
"posiadać";0;0;0;0;0,000974658869395711;0;0;0;0;0,000950570342205323;0,000998502246630055;0,00308008213552361;0;0;0;0;0;0;0,00103092783505155;0
"posiąść";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"posiłek";0;0;0;0;0,00161887334058838;0;0;0;0;0;0;0;0;0;0,00226598096513463;0;0;0;0;0
"posiłki";0;0;0;0;0;0;0;0;0;0;0;0,00119195487417216;0,00119012203735898;0;0;0;0;0,00129499614884962;0;0,00106072548875622
"posiniały";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poskarżyć";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poskręcać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"posłać";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poslanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00559111008394225;0;0;0
"poślepły";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poslów";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"poślubny";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"posłuchać";0,00266276157670569;0;0;0;0,00113154390589053;0;0;0;0;0;0;0;0;0;0;0;0;0,00129499614884962;0;0,00106072548875622
"posluchal";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0;0;0,00214872451157009;0;0;0
"posługa";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"posłużyć";0;0;0;0;0;0;0;0;0;0;0,00165847633294426;0;0;0;0;0,00218835842877955;0;0;0;0
"posłyszeć";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"pośmiechując";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"posoka";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pośpieszać";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pospieszny";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"pośpieszny";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"pospieszyć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00214872451157009;0,00370544126590894;0;0
"pośpionych";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pospłacać";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pospolity";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"posrednictwem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"pośrednictwo";0;0;0;0;0;0;0;0;0;0;0,00165847633294426;0;0;0;0;0,00218835842877955;0;0;0;0
"pośredniczyć";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"pośród";0;0;0;0;0;0;0,00100821888618644;0;0;0,00110357799186662;0;0;0;0;0;0;0;0;0,0011968701520038;0,00212145097751244
"pośrodku";0,00266276157670569;0;0,00126260364050428;0,00120807913365628;0;0;0;0;0;0;0;0;0;0;0,00158385272502549;0;0;0;0;0
"post";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"postać";0;0;0,00126260364050428;0;0,00339463171767158;0;0;0;0;0,00220715598373323;0;0;0;0;0;0;0;0;0,0011968701520038;0
"postal";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"postanowić";0;0;0;0;0;0,0010351966873706;0;0,000956480153036825;0;0,00190114068441065;0,000998502246630055;0;0;0;0;0;0;0,0011154489682097;0;0
"postanowienie";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"postanowil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"postąpić";0;0;0;0;0;0,00141664885826408;0;0,00261785327036462;0;0;0;0;0;0;0,00186696152398786;0;0;0;0;0
"postarać";0;0;0;0;0;0,00141664885826408;0,00118843490845254;0;0;0;0;0;0;0;0;0;0;0,00152647272401908;0;0
"postarzać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00241044511705932;0;0
"postawa";0;0,00157387325713985;0;0,00142401955991998;0;0;0;0;0;0,00260167832145077;0;0;0;0;0;0;0;0;0;0
"postawić";0;0;0;0;0,0013338038957925;0;0;0;0;0,00260167832145077;0,00136643314736206;0;0;0;0;0;0;0;0;0
"postronek";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"postrzegać";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"postrzelenców";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"postrzępić";0;0,00191025192345449;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"postulat";0;0;0;0;0;0;0;0;0;0;0,00165847633294426;0,00170530189675943;0;0;0;0;0;0;0;0
"postulować";0;0;0;0;0;0;0;0;0;0;0,00431545491251858;0;0;0;0;0;0;0;0;0
"postura";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"posuwać";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"posuwając";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"poświadczyć";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"poświata";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poświęcać";0;0;0;0,00172837049681965;0;0;0;0;0;0,00315772632593856;0;0;0;0;0;0;0;0;0;0
"poświęcenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"poświęcić";0;0;0;0;0;0;0;0,000956480153036825;0;0;0,000998502246630055;0,00102669404517454;0,00102511532547412;0;0;0,00131752305665349;0;0;0;0
"posyłać";0,00190477528376569;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"posypać";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poszarpać";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poszarpany";0;0,00191025192345449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00151755509131446
"poszczekując";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poszczerbić";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00226598096513463;0,00218835842877955;0;0;0;0
"poszczuć";0,00190477528376569;0;0;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0;0;0;0;0;0
"poszed";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"poszedl";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00426708811160869;0;0;0,00429744902314018;0;0;0
"poszedł";0,00066055223247996;0,000662451462590598;0,00062642908833336;0;0;0;0,000500218451343921;0;0,00108474867556031;0;0;0;0;0;0;0,000758895318475;0;0,000642500330978834;0,000593816027548995;0,000526269115324372
"poszedłby";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"poszedłem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"poszła";0,00199193302083281;0;0,00283354909325645;0,00180745639351322;0;0;0;0;0,00081778041156601;0;0;0;0;0;0;0,0011442461094639;0;0,000968748239914226;0;0
"poszłam";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poszlo";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"poszło";0,00190477528376569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00185272063295447;0;0
"poszły";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poszukać";0;0;0;0,00142401955991998;0;0;0,00118843490845254;0;0;0;0;0;0;0;0;0;0;0;0;0,00250065380919708
"poszukiwan";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"poszukiwanie";0,00190477528376569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00171233406952957;0
"poszum";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poszycie";0;0,00191025192345449;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00218835842877955;0;0;0;0
"pot";0,00399414236505854;0;0;0;0,00226308781178105;0;0;0;0;0;0;0;0;0;0,00158385272502549;0;0;0;0;0,00106072548875622
"potajemny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"potarmosić";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"potęga";0;0;0;0;0;0;0;0;0;0;0,00165847633294426;0;0;0;0;0;0;0;0;0,00151755509131446
"potem";0;0;0,000892472417324177;0,000121990246429252;0,000685570917067319;0,000242717653868554;0,000203617241543224;0,000224261361680558;0,000441554149975561;0,000222875716385003;0,000117057041256627;0,000361086119564204;0;0,000602351325978222;0,000799676854150829;0,000308913377650887;0,000151659284370649;0,00065383506312611;0,000120858378163414;0,000214221337265439
"potępić";0;0;0;0;0;0;0;0,00130892663518231;0;0,00130083916072538;0;0,00281002627737804;0;0;0;0;0;0;0;0
"potężny";0;0;0,00217509516041327;0,00104058272632674;0;0;0,00173686495874946;0;0;0;0;0;0;0;0;0,00131752305665349;0;0;0;0,00182731841023298
"potknąć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00226598096513463;0;0;0;0;0,00151755509131446
"potoczyć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"potok";0;0;0;0;0;0;0;0;0,00156399627819556;0;0;0;0;0;0;0;0;0;0;0,00910533054788679
"potomek";0;0;0;0;0;0;0;0;0,00156399627819556;0;0;0;0;0;0;0;0;0;0,00342466813905914;0
"potomstwo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"potopić";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"potrafić";0;0;0;0;0,00253942338328393;0,000899050514578782;0,000754218668765179;0,00166137311732779;0;0;0;0;0;0,0011155848388993;0,00118483328387872;0;0;0;0;0
"potrafil";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"potraktować";0;0;0;0;0;0;0,00118843490845254;0;0;0;0,00136643314736206;0;0;0;0;0;0;0,00152647272401908;0;0
"potrójny";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"potrwać";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"potrza";0,00156936100582925;0,00157387325713985;0,00148829015452213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"potrząść";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"potrzasnela";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"potrzeba";0;0,000998830128905237;0;0;0;0;0,000754218668765179;0,00166137311732779;0,00081778041156601;0,000825553989622722;0;0;0;0;0;0;0;0;0,00268602926932918;0
"potrzebe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"potrzebny";0;0;0;0,000788019340702268;0;0;0;0;0,00071307588174659;0,000719854169595893;0;0;0;0;0,00103313313289888;0,00099774253809602;0,00489836084356325;0,00168942908291105;0;0
"potrzebować";0;0;0;0;0,000738096088123664;0,00313576226258749;0,001315304535675;0,000724329590066838;0,00071307588174659;0;0;0;0;0;0,00206626626579776;0,00199548507619204;0;0;0;0
"potrzeć";0;0;0;0;0,00161887334058838;0;0,0028848702517476;0;0;0;0;0;0;0;0;0;0;0;0;0
"potwierdzenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"potwierdzić";0;0;0;0;0;0,00120182613607006;0;0,00222087813953837;0,00109318648535187;0,00110357799186662;0;0;0;0;0;0;0;0;0;0
"potwierdzila";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"potwierdzilo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"potwór";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00453196193026925;0;0;0;0,00342466813905914;0
"potwora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"potworny";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"potykając";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"pouczal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"poufny";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"poukręcać";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powątpiewanie";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"poważać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"powazna";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"poważny";0;0;0;0;0;0,00141664885826408;0,00118843490845254;0;0;0;0;0;0;0;0;0;0,00177035290696391;0;0;0
"powędrować";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"poweselały";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00589621841048753;0;0;0;0;0
"poweseleć";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"powiać";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powiadać";0;0;0;0;0;0,00120182613607006;0;0,00111043906976918;0;0;0;0;0;0;0;0;0;0,00129499614884962;0,0011968701520038;0
"powiadając";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powiat";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"powiatowy";0;0;0;0;0;0;0;0;0;0,00157886316296928;0,00165847633294426;0;0;0;0;0;0;0;0;0
"powiązać";0;0;0;0;0;0,00141664885826408;0;0;0;0;0,00136643314736206;0;0;0;0;0;0;0;0,00141080700730217;0
"powić";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"powiedzenie";0;0;0;0;0;0;0;0,00130892663518231;0;0;0;0;0;0,00175784559676699;0;0;0;0;0;0,00125032690459854
"powiedzial";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"powiedzieć";0,00071271602837875;0,00071476524065126;0,000337949090128478;0;0,00333156537242153;0,00482522031635303;0,00242874311364152;0,00356664778620528;0,00175561688346404;0;0;0;0;0;0,0042393477267822;0,00163765053161073;0;0,0027729542743838;0,000961064500123098;0,00198740001700498
"powieka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00226598096513463;0,00218835842877955;0;0;0;0
"powiększać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"powierzac";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"powierzyc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"powieść";0;0;0;0;0;0;0;0;0;0;0;0,00170530189675943;0;0;0;0,00218835842877955;0;0;0;0
"powiesić";0;0;0;0;0;0;0;0,00130892663518231;0;0;0;0;0;0,00175784559676699;0;0;0;0;0,00141080700730217;0
"powiesil";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"powietrze";0,00197820292717905;0,000495972671794172;0,00140700893352376;0,000897498934703502;0,00126095976059951;0;0,000374509976660905;0;0,000812143574623413;0;0;0;0;0,00166184292148375;0,000588333203444792;0;0,000557889053201853;0;0;0,000788027844906409
"powiew";0;0,00191025192345449;0;0,00172837049681965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powiewać";0;0;0;0;0,00161887334058838;0;0,0014424351258738;0;0;0;0;0;0;0;0;0;0;0;0;0
"powinien";0;0;0;0;0,00113154390589053;0;0,00504109443093218;0,00333131720930755;0;0;0;0;0;0;0;0;0;0,00129499614884962;0;0
"powinienem";0;0;0;0;0;0;0,00375330273112233;0;0;0;0;0;0;0;0;0;0;0;0;0
"powinieneś";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powinna";0;0;0;0;0;0,00283329771652816;0,00237686981690509;0,00130892663518231;0;0;0;0;0;0;0;0;0;0;0;0
"powinnam";0;0;0;0;0;0;0;0,00413383844561202;0;0;0;0;0;0;0;0;0;0;0;0
"powinnaś";0;0;0;0;0;0,00447404564688133;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powinni";0;0;0;0;0;0;0;0;0,00156399627819556;0,00157886316296928;0;0;0;0;0;0;0;0;0;0
"powinniśmy";0;0;0;0;0,00161887334058838;0,00343884895951073;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powinno";0;0;0;0;0;0;0;0,00413383844561202;0;0;0;0;0;0;0;0;0;0;0;0
"powinny";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"powinowata";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powinowaty";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powitać";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"powitalny";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"powlec";0;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00185272063295447;0;0
"powłócząc";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powód";0,00066055223247996;0;0;0;0;0;0,00100043690268784;0,00110186809511722;0;0,00164258996213648;0,00115027767692966;0,00236550943212536;0,00177140403912617;0,000739886379861946;0;0;0,00149030154391339;0;0;0
"powoli";0;0;0;0;0,00226308781178105;0;0;0,00111043906976918;0,00218637297070373;0;0;0;0;0;0,00158385272502549;0;0;0;0;0
"powoływać";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"powracać";0,00190477528376569;0;0;0,00518511149045894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powro";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"powrócić";0,000868447920200549;0;0;0,00157603868140454;0;0;0;0;0;0,000719854169595893;0,00151230471575612;0,00311000651505084;0,00155261217101974;0;0;0;0;0;0,000780707821046267;0
"powrót";0;0;0;0;0;0;0;0,000724329590066838;0;0,000719854169595893;0,000756152357878062;0,00077750162876271;0;0;0;0;0,000979672168712651;0,000844714541455526;0,00156141564209253;0
"powrotem";0,00133138078835285;0;0,00126260364050428;0;0;0;0;0;0,00109318648535187;0;0;0;0;0;0;0;0;0,00258999229769923;0;0
"powrotny";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"powróz";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0;0;0;0,00185272063295447;0;0
"powrozniczej";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"powrozników";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"powściągliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"powstać";0,00114678899082569;0,00115008625646924;0,00108754758020663;0;0;0;0;0;0;0,000950570342205323;0,000998502246630055;0;0;0;0;0;0;0;0;0
"powstały";0;0;0,00126260364050428;0;0;0;0;0;0;0,00110357799186662;0,00115922520962924;0;0,00119012203735898;0;0;0;0;0;0;0
"powstanie";0;0;0;0;0;0;0;0;0;0;0,00956503203153442;0;0;0;0;0,00180300763779065;0;0,00457941817205723;0;0
"powstaniec";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"powstrzymać";0;0,000998830128905237;0,000944516364418818;0;0;0,000899050514578782;0,000754218668765179;0,000830686558663896;0;0;0;0;0;0;0;0;0;0;0;0,000793497302040295
"powszechnie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00226598096513463;0;0,00214872451157009;0;0;0
"powszechny";0;0;0;0;0;0;0;0;0;0,00130083916072538;0;0,00140501313868902;0;0;0;0;0;0;0,00141080700730217;0
"powszedni";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
